Dist Code,Year,State Code,State Name,Dist Name,Crop Name,AREA (1000 ha),PRODUCTION (1000 tons),YIELD (Tons per 1000 ha)
50,2010,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,37.37,60.13,1.609044688
50,2011,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,47.92,69.16,1.443238731
50,2012,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,54.14,93.2,1.721462874
50,2013,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,33.83,61.02,1.803724505
50,2014,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,22.98,43.5,1.892950392
50,2015,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,42.06,77.07,1.832382311
50,2016,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,44.63,57.39,1.285906341
50,2017,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,50.97,65.96,1.294094565
51,2000,1,Andhra Pradesh,Kurnool,Chickpea,71.24,70.22,0.985682201
51,2001,1,Andhra Pradesh,Kurnool,Chickpea,114.03,138.95,1.218538981
51,2002,1,Andhra Pradesh,Kurnool,Chickpea,154.72,171.24,1.106773526
51,2003,1,Andhra Pradesh,Kurnool,Chickpea,152.26,132.98,0.873374491
51,2004,1,Andhra Pradesh,Kurnool,Chickpea,122.3,138.27,1.13058054
51,2005,1,Andhra Pradesh,Kurnool,Chickpea,152.72,254.99,1.669656888
51,2006,1,Andhra Pradesh,Kurnool,Chickpea,234.31,239.71,1.023046392
51,2007,1,Andhra Pradesh,Kurnool,Chickpea,252.34,433.14,1.71649362
51,2008,1,Andhra Pradesh,Kurnool,Chickpea,239.08,353.79,1.479797557
51,2009,1,Andhra Pradesh,Kurnool,Chickpea,254.51,361.72,1.421240816
51,2010,1,Andhra Pradesh,Kurnool,Chickpea,229.21,284.87,1.242834082
51,2011,1,Andhra Pradesh,Kurnool,Chickpea,216.18,175.43,0.811499676
51,2012,1,Andhra Pradesh,Kurnool,Chickpea,236.16,265.49,1.124195461
51,2013,1,Andhra Pradesh,Kurnool,Chickpea,212.47,299.48,1.409516638
51,2014,1,Andhra Pradesh,Kurnool,Chickpea,152,205.55,1.352302632
51,2015,1,Andhra Pradesh,Kurnool,Chickpea,213.96,187.62,0.876892877
51,2016,1,Andhra Pradesh,Kurnool,Chickpea,184.09,179.11,0.972948015
51,2017,1,Andhra Pradesh,Kurnool,Chickpea,211.99,271.4,1.280249068
52,2000,1,Andhra Pradesh,Ananthapur,Chickpea,33.88,22.7,0.670011806
52,2001,1,Andhra Pradesh,Ananthapur,Chickpea,47.91,50.16,1.046963056
52,2002,1,Andhra Pradesh,Ananthapur,Chickpea,54,20,0.37037037
52,2003,1,Andhra Pradesh,Ananthapur,Chickpea,51.46,15.44,0.300038865
52,2004,1,Andhra Pradesh,Ananthapur,Chickpea,42.11,9.52,0.226074567
52,2005,1,Andhra Pradesh,Ananthapur,Chickpea,49.11,48.17,0.980859295
52,2006,1,Andhra Pradesh,Ananthapur,Chickpea,83.53,30.74,0.368011493
52,2007,1,Andhra Pradesh,Ananthapur,Chickpea,74.85,78.22,1.04502338
52,2008,1,Andhra Pradesh,Ananthapur,Chickpea,73.06,68.38,0.93594306
52,2009,1,Andhra Pradesh,Ananthapur,Chickpea,92.94,107.25,1.153970303
52,2010,1,Andhra Pradesh,Ananthapur,Chickpea,94.24,73.6,0.78098472
52,2011,1,Andhra Pradesh,Ananthapur,Chickpea,68.48,38.01,0.55505257
52,2012,1,Andhra Pradesh,Ananthapur,Chickpea,89.68,77.3,0.861953613
52,2013,1,Andhra Pradesh,Ananthapur,Chickpea,85.77,68.61,0.799930045
52,2014,1,Andhra Pradesh,Ananthapur,Chickpea,68.09,38.68,0.56807167
52,2015,1,Andhra Pradesh,Ananthapur,Chickpea,75.8,34.19,0.451055409
52,2016,1,Andhra Pradesh,Ananthapur,Chickpea,22.87,5.92,0.258854394
52,2017,1,Andhra Pradesh,Ananthapur,Chickpea,74.4,50.59,0.679973118
53,2000,1,Andhra Pradesh,Kadapa YSR,Chickpea,30.64,38.54,1.257832898
53,2001,1,Andhra Pradesh,Kadapa YSR,Chickpea,42.87,54.06,1.261021693
53,2002,1,Andhra Pradesh,Kadapa YSR,Chickpea,54,28,0.518518519
53,2003,1,Andhra Pradesh,Kadapa YSR,Chickpea,44.58,49.22,1.104082548
53,2004,1,Andhra Pradesh,Kadapa YSR,Chickpea,35.57,28.99,0.815012651
53,2005,1,Andhra Pradesh,Kadapa YSR,Chickpea,33.46,55.51,1.658995816
53,2006,1,Andhra Pradesh,Kadapa YSR,Chickpea,71.79,32.66,0.454938014
53,2007,1,Andhra Pradesh,Kadapa YSR,Chickpea,66.93,86.74,1.295980876
53,2008,1,Andhra Pradesh,Kadapa YSR,Chickpea,71.45,67.45,0.944016795
53,2009,1,Andhra Pradesh,Kadapa YSR,Chickpea,77.34,38.13,0.493017843
53,2010,1,Andhra Pradesh,Kadapa YSR,Chickpea,69.52,76.82,1.105005754
53,2011,1,Andhra Pradesh,Kadapa YSR,Chickpea,90.37,74.91,0.828925528
53,2012,1,Andhra Pradesh,Kadapa YSR,Chickpea,112.19,18.85,0.16801854
53,2013,1,Andhra Pradesh,Kadapa YSR,Chickpea,97.05,131.59,1.355899021
53,2014,1,Andhra Pradesh,Kadapa YSR,Chickpea,68.17,43.08,0.631949538
53,2015,1,Andhra Pradesh,Kadapa YSR,Chickpea,79.21,89.51,1.130034087
53,2016,1,Andhra Pradesh,Kadapa YSR,Chickpea,82.04,33.06,0.402974159
53,2017,1,Andhra Pradesh,Kadapa YSR,Chickpea,97.14,68.97,0.710006177
54,2000,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1
54,2001,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1
54,2002,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2003,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2004,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1
54,2005,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2006,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2007,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1
54,2008,1,Andhra Pradesh,Chittoor,Chickpea,0.06,0.07,1.166666667
54,2009,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2010,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2011,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2012,1,Andhra Pradesh,Chittoor,Chickpea,0.02,0.01,0.5
54,2013,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1
54,2014,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1
54,2015,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2016,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
54,2017,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0
44,2000,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.41,1.33,0.55186722
44,2001,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.05,1.19,0.580487805
44,2002,1,Andhra Pradesh,Srikakulam,Pigeonpea,3,1.5,0.5
44,2003,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.51,1.07,0.426294821
44,2004,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.35,1.56,0.663829787
44,2005,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.2,1.33,0.604545455
44,2006,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.38,1.15,0.483193277
44,2007,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.38,1.85,0.777310924
44,2008,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.27,1.09,0.480176211
44,2009,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.09,1.39,0.66507177
44,2010,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.88,1.45,0.503472222
44,2011,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.91,1.01,0.528795812
44,2012,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.69,1.33,0.786982249
44,2013,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.66,1.59,0.957831325
44,2014,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.21,1.01,0.834710744
44,2015,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.14,0.5,0.438596491
44,2016,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.33,0.84,0.631578947
44,2017,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.15,0.73,0.634782609
45,2000,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,6.81,2.41,0.353891336
45,2001,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,5.54,1.9,0.342960289
45,2002,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,6,2.5,0.416666667
45,2003,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,5.22,2.59,0.496168582
45,2004,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,5.68,2.84,0.5
45,2005,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.6,1.58,0.343478261
45,2006,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.48,1.73,0.386160714
45,2007,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.6,2.35,0.510869565
45,2008,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3.81,1.32,0.346456693
45,2009,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3.4,1.96,0.576470588
45,2010,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.97,2.04,0.410462777
45,2011,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3.45,1.47,0.426086957
45,2012,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.88,1.35,0.46875
45,2013,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.77,1.53,0.55234657
45,2014,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.52,0.83,0.329365079
45,2015,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.09,0.77,0.368421053
45,2016,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.46,1.38,0.56097561
45,2017,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.07,1.11,0.536231884
46,2000,1,Andhra Pradesh,East Godavari,Pigeonpea,1.86,0.95,0.510752688
46,2001,1,Andhra Pradesh,East Godavari,Pigeonpea,1.31,0.76,0.580152672
46,2002,1,Andhra Pradesh,East Godavari,Pigeonpea,1,0,0
46,2003,1,Andhra Pradesh,East Godavari,Pigeonpea,1.27,0.54,0.42519685
46,2004,1,Andhra Pradesh,East Godavari,Pigeonpea,0.86,0.57,0.662790698
46,2005,1,Andhra Pradesh,East Godavari,Pigeonpea,1.01,0.61,0.603960396
46,2006,1,Andhra Pradesh,East Godavari,Pigeonpea,0.92,0.44,0.47826087
46,2007,1,Andhra Pradesh,East Godavari,Pigeonpea,0.79,0.61,0.772151899
46,2008,1,Andhra Pradesh,East Godavari,Pigeonpea,0.72,0.34,0.472222222
46,2009,1,Andhra Pradesh,East Godavari,Pigeonpea,1.47,0.98,0.666666667
46,2010,1,Andhra Pradesh,East Godavari,Pigeonpea,0.74,0.38,0.513513514
46,2011,1,Andhra Pradesh,East Godavari,Pigeonpea,0.32,0.17,0.53125
46,2012,1,Andhra Pradesh,East Godavari,Pigeonpea,0.32,0.25,0.78125
46,2013,1,Andhra Pradesh,East Godavari,Pigeonpea,0.52,0.5,0.961538462
46,2014,1,Andhra Pradesh,East Godavari,Pigeonpea,2.22,1.85,0.833333333
46,2015,1,Andhra Pradesh,East Godavari,Pigeonpea,2.98,1.24,0.416107383
46,2016,1,Andhra Pradesh,East Godavari,Pigeonpea,2.79,0.85,0.304659498
46,2017,1,Andhra Pradesh,East Godavari,Pigeonpea,2.31,0.88,0.380952381
47,2000,1,Andhra Pradesh,West Godavari,Pigeonpea,0.69,0.38,0.550724638
47,2001,1,Andhra Pradesh,West Godavari,Pigeonpea,0.19,0.11,0.578947368
47,2002,1,Andhra Pradesh,West Godavari,Pigeonpea,0,0,0
47,2003,1,Andhra Pradesh,West Godavari,Pigeonpea,0.7,0.29,0.414285714
47,2004,1,Andhra Pradesh,West Godavari,Pigeonpea,0.33,0.22,0.666666667
47,2005,1,Andhra Pradesh,West Godavari,Pigeonpea,0.41,0.25,0.609756098
47,2006,1,Andhra Pradesh,West Godavari,Pigeonpea,0.27,0.13,0.481481481
47,2007,1,Andhra Pradesh,West Godavari,Pigeonpea,0.31,0.24,0.774193548
47,2008,1,Andhra Pradesh,West Godavari,Pigeonpea,0.26,0.12,0.461538462
47,2009,1,Andhra Pradesh,West Godavari,Pigeonpea,1.13,0.75,0.663716814
47,2010,1,Andhra Pradesh,West Godavari,Pigeonpea,0.59,0.3,0.508474576
47,2011,1,Andhra Pradesh,West Godavari,Pigeonpea,0.22,0.12,0.545454545
47,2012,1,Andhra Pradesh,West Godavari,Pigeonpea,0.23,0.18,0.782608696
47,2013,1,Andhra Pradesh,West Godavari,Pigeonpea,0.21,0.2,0.952380952
47,2014,1,Andhra Pradesh,West Godavari,Pigeonpea,0.73,0.61,0.835616438
47,2015,1,Andhra Pradesh,West Godavari,Pigeonpea,1.19,1.08,0.907563025
47,2016,1,Andhra Pradesh,West Godavari,Pigeonpea,0.58,0.34,0.586206897
47,2017,1,Andhra Pradesh,West Godavari,Pigeonpea,0.19,0.11,0.578947368
48,2000,1,Andhra Pradesh,Krishna,Pigeonpea,9.83,6.36,0.646998983
48,2001,1,Andhra Pradesh,Krishna,Pigeonpea,7.79,4.97,0.637997433
48,2002,1,Andhra Pradesh,Krishna,Pigeonpea,7,3,0.428571429
48,2003,1,Andhra Pradesh,Krishna,Pigeonpea,9.63,6.36,0.660436137
48,2004,1,Andhra Pradesh,Krishna,Pigeonpea,8.63,4.8,0.556199305
48,2005,1,Andhra Pradesh,Krishna,Pigeonpea,7.16,3.14,0.438547486
48,2006,1,Andhra Pradesh,Krishna,Pigeonpea,6.39,3.75,0.58685446
48,2007,1,Andhra Pradesh,Krishna,Pigeonpea,4.72,2.44,0.516949153
48,2008,1,Andhra Pradesh,Krishna,Pigeonpea,3.46,2.11,0.60982659
48,2009,1,Andhra Pradesh,Krishna,Pigeonpea,3.32,2.4,0.722891566
48,2010,1,Andhra Pradesh,Krishna,Pigeonpea,4.17,1.88,0.450839329
48,2011,1,Andhra Pradesh,Krishna,Pigeonpea,3.13,1.89,0.603833866
48,2012,1,Andhra Pradesh,Krishna,Pigeonpea,1.51,0.96,0.635761589
48,2013,1,Andhra Pradesh,Krishna,Pigeonpea,0.98,0.58,0.591836735
48,2014,1,Andhra Pradesh,Krishna,Pigeonpea,0.61,0.4,0.655737705
48,2015,1,Andhra Pradesh,Krishna,Pigeonpea,1.11,0.76,0.684684685
48,2016,1,Andhra Pradesh,Krishna,Pigeonpea,2.14,2.14,1
48,2017,1,Andhra Pradesh,Krishna,Pigeonpea,2.28,3.1,1.359649123
49,2000,1,Andhra Pradesh,Guntur,Pigeonpea,87.65,45.04,0.513861951
49,2001,1,Andhra Pradesh,Guntur,Pigeonpea,68.15,44.01,0.645781365
49,2002,1,Andhra Pradesh,Guntur,Pigeonpea,64.76,25.52,0.394070414
49,2003,1,Andhra Pradesh,Guntur,Pigeonpea,71.03,30.7,0.432211742
49,2004,1,Andhra Pradesh,Guntur,Pigeonpea,68.97,51.76,0.750471219
49,2005,1,Andhra Pradesh,Guntur,Pigeonpea,73.28,50.79,0.693094978
49,2006,1,Andhra Pradesh,Guntur,Pigeonpea,43.71,24.75,0.566231984
49,2007,1,Andhra Pradesh,Guntur,Pigeonpea,59.29,48.12,0.81160398
49,2008,1,Andhra Pradesh,Guntur,Pigeonpea,50.51,31.13,0.616313601
49,2009,1,Andhra Pradesh,Guntur,Pigeonpea,56.67,42.57,0.751191106
49,2010,1,Andhra Pradesh,Guntur,Pigeonpea,65.44,42.12,0.643643032
49,2011,1,Andhra Pradesh,Guntur,Pigeonpea,34.64,22.87,0.6602194
49,2012,1,Andhra Pradesh,Guntur,Pigeonpea,40.72,37.68,0.925343811
49,2013,1,Andhra Pradesh,Guntur,Pigeonpea,38.54,39.98,1.037363778
49,2014,1,Andhra Pradesh,Guntur,Pigeonpea,28.89,28.36,0.981654552
49,2015,1,Andhra Pradesh,Guntur,Pigeonpea,56.94,56.61,0.994204426
49,2016,1,Andhra Pradesh,Guntur,Pigeonpea,76.52,52.2,0.682174595
49,2017,1,Andhra Pradesh,Guntur,Pigeonpea,68.23,47.47,0.695735014
50,2000,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,39.43,24.61,0.624144053
50,2001,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,24.02,11.63,0.48417985
50,2002,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,22.28,4.56,0.204667864
50,2003,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,33.15,11.72,0.353544495
50,2004,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,31.98,18.31,0.572545341
50,2005,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,32.8,17.16,0.523170732
50,2006,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,13.54,3.75,0.276957164
50,2007,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,32.55,25.54,0.784639017
50,2008,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,27.02,8.06,0.298297557
50,2009,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,20.91,10.81,0.516977523
50,2010,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,36.9,13.22,0.358265583
50,2011,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,15.2,5.1,0.335526316
50,2012,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,22.83,15.37,0.673236969
50,2013,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,21.72,19.89,0.915745856
50,2014,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,16.95,12.24,0.722123894
50,2015,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,30.07,26.1,0.867974726
50,2016,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,37.92,17.05,0.449630802
50,2017,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,34.12,13.61,0.398886284
51,2000,1,Andhra Pradesh,Kurnool,Pigeonpea,53.8,26.82,0.498513011
51,2001,1,Andhra Pradesh,Kurnool,Pigeonpea,37.5,15.29,0.407733333
51,2002,1,Andhra Pradesh,Kurnool,Pigeonpea,40.96,14.92,0.364257813
51,2003,1,Andhra Pradesh,Kurnool,Pigeonpea,46.19,17.99,0.389478242
51,2004,1,Andhra Pradesh,Kurnool,Pigeonpea,46.34,22.06,0.476046612
51,2005,1,Andhra Pradesh,Kurnool,Pigeonpea,48.42,32.59,0.67306898
51,2006,1,Andhra Pradesh,Kurnool,Pigeonpea,38.55,11.3,0.293125811
51,2007,1,Andhra Pradesh,Kurnool,Pigeonpea,47.36,31.9,0.673564189
51,2008,1,Andhra Pradesh,Kurnool,Pigeonpea,41.35,13.71,0.331559855
51,2009,1,Andhra Pradesh,Kurnool,Pigeonpea,41.95,21.4,0.510131108
51,2010,1,Andhra Pradesh,Kurnool,Pigeonpea,84.25,34.79,0.412937685
51,2011,1,Andhra Pradesh,Kurnool,Pigeonpea,55.13,14.98,0.271721386
51,2012,1,Andhra Pradesh,Kurnool,Pigeonpea,59.48,30.49,0.51260928
51,2013,1,Andhra Pradesh,Kurnool,Pigeonpea,52.08,26.01,0.499423963
51,2014,1,Andhra Pradesh,Kurnool,Pigeonpea,50.63,23.63,0.466719336
51,2015,1,Andhra Pradesh,Kurnool,Pigeonpea,71.74,31.66,0.441315863
51,2016,1,Andhra Pradesh,Kurnool,Pigeonpea,128.5,46.71,0.363501946
51,2017,1,Andhra Pradesh,Kurnool,Pigeonpea,79.38,34.22,0.431090955
52,2000,1,Andhra Pradesh,Ananthapur,Pigeonpea,30.73,7.9,0.257077774
52,2001,1,Andhra Pradesh,Ananthapur,Pigeonpea,27.95,7.63,0.272987478
52,2002,1,Andhra Pradesh,Ananthapur,Pigeonpea,33,7,0.212121212
52,2003,1,Andhra Pradesh,Ananthapur,Pigeonpea,41.18,6.96,0.169014085
52,2004,1,Andhra Pradesh,Ananthapur,Pigeonpea,32.75,7.89,0.240916031
52,2005,1,Andhra Pradesh,Ananthapur,Pigeonpea,35.01,23.7,0.676949443
52,2006,1,Andhra Pradesh,Ananthapur,Pigeonpea,26.24,3.54,0.134908537
52,2007,1,Andhra Pradesh,Ananthapur,Pigeonpea,36.58,17.08,0.466921815
52,2008,1,Andhra Pradesh,Ananthapur,Pigeonpea,34.07,13.15,0.385970062
52,2009,1,Andhra Pradesh,Ananthapur,Pigeonpea,20.59,6.01,0.291889267
52,2010,1,Andhra Pradesh,Ananthapur,Pigeonpea,66.01,11.16,0.169065293
52,2011,1,Andhra Pradesh,Ananthapur,Pigeonpea,51.75,4.29,0.082898551
52,2012,1,Andhra Pradesh,Ananthapur,Pigeonpea,56.59,8.04,0.142074571
52,2013,1,Andhra Pradesh,Ananthapur,Pigeonpea,49.93,9.29,0.186060485
52,2014,1,Andhra Pradesh,Ananthapur,Pigeonpea,37.56,4.85,0.129126731
52,2015,1,Andhra Pradesh,Ananthapur,Pigeonpea,38.51,8.32,0.21604778
52,2016,1,Andhra Pradesh,Ananthapur,Pigeonpea,70.26,6.96,0.099060632
52,2017,1,Andhra Pradesh,Ananthapur,Pigeonpea,72.81,14.13,0.194066749
53,2000,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,15.36,8.46,0.55078125
53,2001,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,12.13,7.18,0.591920857
53,2002,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,16,3,0.1875
53,2003,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,29.67,9.02,0.304010785
53,2004,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,18.47,4.82,0.260963725
53,2005,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,16.39,4.38,0.26723612
53,2006,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,9.32,1.53,0.16416309
53,2007,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,13.75,4.08,0.296727273
53,2008,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,10.49,0.84,0.080076263
53,2009,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,12.52,2.12,0.169329073
53,2010,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,19.78,5.7,0.288169869
53,2011,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,9.08,2.27,0.25
53,2012,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,10.39,1.1,0.10587103
53,2013,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,8.12,2.45,0.301724138
53,2014,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,2.39,0.36,0.150627615
53,2015,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,7.76,3.11,0.400773196
53,2016,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,17.92,3.49,0.194754464
53,2017,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,8.96,2.7,0.301339286
54,2000,1,Andhra Pradesh,Chittoor,Pigeonpea,6.03,2.17,0.35986733
54,2001,1,Andhra Pradesh,Chittoor,Pigeonpea,5.4,0.92,0.17037037
54,2002,1,Andhra Pradesh,Chittoor,Pigeonpea,4,0,0
54,2003,1,Andhra Pradesh,Chittoor,Pigeonpea,8.49,0.64,0.075382803
54,2004,1,Andhra Pradesh,Chittoor,Pigeonpea,8.23,1.39,0.168894289
54,2005,1,Andhra Pradesh,Chittoor,Pigeonpea,7.75,1.87,0.241290323
54,2006,1,Andhra Pradesh,Chittoor,Pigeonpea,5.5,1.53,0.278181818
54,2007,1,Andhra Pradesh,Chittoor,Pigeonpea,6.56,1.28,0.195121951
54,2008,1,Andhra Pradesh,Chittoor,Pigeonpea,7.17,2.55,0.355648536
54,2009,1,Andhra Pradesh,Chittoor,Pigeonpea,6.67,1.43,0.214392804
54,2010,1,Andhra Pradesh,Chittoor,Pigeonpea,10.95,1.18,0.107762557
54,2011,1,Andhra Pradesh,Chittoor,Pigeonpea,8.03,1.21,0.150684932
54,2012,1,Andhra Pradesh,Chittoor,Pigeonpea,7.61,1.27,0.166885677
54,2013,1,Andhra Pradesh,Chittoor,Pigeonpea,7.61,1.93,0.253613666
54,2014,1,Andhra Pradesh,Chittoor,Pigeonpea,6.84,1.67,0.244152047
54,2015,1,Andhra Pradesh,Chittoor,Pigeonpea,6.78,1.99,0.293510324
54,2016,1,Andhra Pradesh,Chittoor,Pigeonpea,9.02,1.02,0.11308204
54,2017,1,Andhra Pradesh,Chittoor,Pigeonpea,8.01,2.04,0.254681648
44,2000,1,Andhra Pradesh,Srikakulam,Sugarcane,18.6,59.24,3.184946237
44,2001,1,Andhra Pradesh,Srikakulam,Sugarcane,19.67,88.39,4.493645145
44,2002,1,Andhra Pradesh,Srikakulam,Sugarcane,9.5,45.5,4.789473684
44,2003,1,Andhra Pradesh,Srikakulam,Sugarcane,13.59,81.62,6.005886681
44,2004,1,Andhra Pradesh,Srikakulam,Sugarcane,21.72,117.76,5.421731123
44,2005,1,Andhra Pradesh,Srikakulam,Sugarcane,32.55,131.21,4.031029186
44,2006,1,Andhra Pradesh,Srikakulam,Sugarcane,35.8,164.88,4.605586592
44,2007,1,Andhra Pradesh,Srikakulam,Sugarcane,31.82,103.15,3.241671904
44,2008,1,Andhra Pradesh,Srikakulam,Sugarcane,21.4,98.86,4.619626168
44,2009,1,Andhra Pradesh,Srikakulam,Sugarcane,16.66,60.35,3.62244898
44,2010,1,Andhra Pradesh,Srikakulam,Sugarcane,20.28,66.72,3.289940828
44,2011,1,Andhra Pradesh,Srikakulam,Sugarcane,24.35,108.98,4.475564682
44,2012,1,Andhra Pradesh,Srikakulam,Sugarcane,24.43,100.3,4.105607859
44,2013,1,Andhra Pradesh,Srikakulam,Sugarcane,14.12,92.69,6.564447592
44,2014,1,Andhra Pradesh,Srikakulam,Sugarcane,13.61,87.34,6.417340191
44,2015,1,Andhra Pradesh,Srikakulam,Sugarcane,12.96,91.59,7.06712963
44,2016,1,Andhra Pradesh,Srikakulam,Sugarcane,12.28,88.79,7.230456026
44,2017,1,Andhra Pradesh,Srikakulam,Sugarcane,11.58,85.19,7.356649396
45,2000,1,Andhra Pradesh,Visakhapatnam,Sugarcane,76.65,301.89,3.938551859
45,2001,1,Andhra Pradesh,Visakhapatnam,Sugarcane,72.65,247.49,3.40660702
45,2002,1,Andhra Pradesh,Visakhapatnam,Sugarcane,50.5,170.5,3.376237624
45,2003,1,Andhra Pradesh,Visakhapatnam,Sugarcane,45.71,229.4,5.018595493
45,2004,1,Andhra Pradesh,Visakhapatnam,Sugarcane,49.34,261.07,5.291244426
45,2005,1,Andhra Pradesh,Visakhapatnam,Sugarcane,83.97,262.38,3.124687388
45,2006,1,Andhra Pradesh,Visakhapatnam,Sugarcane,88.4,341.04,3.857918552
45,2007,1,Andhra Pradesh,Visakhapatnam,Sugarcane,85.91,354.35,4.124665347
45,2008,1,Andhra Pradesh,Visakhapatnam,Sugarcane,79.39,266.93,3.36226225
45,2009,1,Andhra Pradesh,Visakhapatnam,Sugarcane,78.66,217.9,2.770150013
45,2010,1,Andhra Pradesh,Visakhapatnam,Sugarcane,77.65,270.8,3.487443657
45,2011,1,Andhra Pradesh,Visakhapatnam,Sugarcane,74.25,271.03,3.65023569
45,2012,1,Andhra Pradesh,Visakhapatnam,Sugarcane,81.28,260.08,3.19980315
